locus_tag,old_locus_tag,gene_name,gene_biotype,product,chr,start,end,strand,length_bp,SRR20281608_read_count,SRR20281608_TPM,SRR20281609_read_count,SRR20281609_TPM,SRR20281610_read_count,SRR20281610_TPM,SRR20281611_read_count,SRR20281611_TPM,SRR20280855_read_count,SRR20280855_TPM,SRR20280860_read_count,SRR20280860_TPM,SRR20281612_read_count,SRR20281612_TPM,SRR20281613_read_count,SRR20281613_TPM,SRR20650029_read_count,SRR20650029_TPM,SRR20650030_read_count,SRR20650030_TPM,SRR20650031_read_count,SRR20650031_TPM
MA_RS29490,,,protein_coding,,NC_003552.1,3771700,3771834,-,135,427,40.14068124580397,326,34.29612553789207,349,39.6875511381971,259,31.43320370922872,185,17.14498141220974,152,13.14120487524142,180,30.43288926140916,167,30.09928867522274,20,6.242513667293357,4,1.2440755295332286,13,4.223979969304818
MA_RS15895,MA_3035,ahbC,protein_coding,,NC_003552.1,3772409,3773608,+,1200,14527,153.6332871229552,14223,168.3337477656806,13502,172.7346647282033,11369,155.2257160584938,6601,68.82204058905194,8348,81.19449051699327,8241,156.74840025204554,8718,176.77023862539872,1357,47.64988713665862,691,24.177830369272343,797,29.133277230599482
MA_RS15900,,,protein_coding,,NC_003552.1,3774240,3774467,+,228,382,21.26273605988445,307,19.12338449733528,286,19.25723055152302,200,14.37201957849312,316,17.34008788631739,342,17.50719728444991,118,11.812766226468028,76,8.110586768772595,8,1.478490079095795,11,2.0257150892070666,19,3.6553672811291693
MA_RS27305,MA_3037,,protein_coding,,NC_003552.1,3774512,3774688,+,177,6,0.4301982271411532,8,0.6419156282437944,5,0.4336700017529186,4,0.3702621993103311,1,0.0706847607466274,2,0.1318809588282479,0,0.0,4,0.5498702894083116,0,0.0,1,0.23721779164828516,1,0.24782151058502844
MA_RS15905,MA_3038,,protein_coding,,NC_003552.1,3774883,3775941,+,1059,510,6.111739685872191,461,6.182529452054875,293,4.247508963344308,297,4.5949748714695,291,3.437922541809763,279,3.074918503217832,199,4.289054506388402,176,4.043805301144411,37,1.4722075433489292,43,1.704876876520395,41,1.6982442892498126
MA_RS15910,MA_3039,,protein_coding,,NC_003552.1,3776348,3777007,+,660,943,18.13252936625177,750,16.13907190328858,569,13.23521420804294,491,12.18877914979657,613,11.62025337237852,642,11.35315217840085,404,13.971462797283296,325,11.981548635686787,19,1.2130339058035955,9,0.5725574880238155,19,1.2627632425718947
MA_RS15915,MA_3040,,protein_coding,,NC_003552.1,3777203,3778117,-,915,1748,24.24437353088602,1543,23.95002993788128,1263,21.19068034139163,746,13.35796757413517,1305,17.84384640552977,1299,16.56965338615697,539,13.445350255655356,459,12.205768284808594,179,8.243188129516064,123,5.644227914726574,132,6.327980080118693
MA_RS15920,MA_3042,,protein_coding,,NC_003552.1,3778714,3779667,+,954,17540,233.330679947219,13204,196.5705123288257,8469,136.2844801546431,6216,106.754276748324,13786,180.7960584513439,12562,153.6865215145072,4572,109.38613970374425,4838,123.39314084063463,415,18.330022442877905,377,16.59256396110946,387,17.79405204776086
MA_RS15925,MA_3043,,protein_coding,,NC_003552.1,3779792,3780556,+,765,18080,299.9353286640595,14352,266.4478493611477,10635,213.4217628626628,6720,143.9230948848628,19609,320.6956507268879,20143,307.3180609156205,4850,144.7054048214063,4665,148.37602853460453,1915,105.48012064294218,1200,65.86282215175916,1235,70.81378183834548
MA_RS15930,MA_3044,,protein_coding,,NC_003552.1,3780740,3781627,-,888,29828,426.286717584917,21595,345.3834085825844,18076,312.5014311820673,11569,213.4545942951453,41279,581.5877638268311,34279,450.5474592444884,8233,211.6165348726196,9337,255.83969141901932,4709,223.44930045064174,2834,134.0008042916999,3585,177.08772571416313
MA_RS15935,MA_3045,,protein_coding,,NC_003552.1,3781609,3782415,-,807,36671,576.686587399071,29297,515.5975499437028,27115,515.8206421965002,21861,443.8325412716224,43957,681.4807124915636,46474,672.1433181309585,15502,438.4485588572163,17541,528.8765892603722,4214,220.03120199420803,2295,119.40697055069163,3023,164.31487421343462
MA_RS15940,MA_3046,,protein_coding,,NC_003552.1,3782562,3783515,+,954,21649,287.9917839325737,17964,267.4335567612107,16015,257.7158991234633,13064,224.3625919305187,6590,86.42434536445349,9026,110.4262492588714,9529,227.98349195909424,9877,251.9127846388897,590,26.059549979031235,438,19.277302426965363,461,21.196532284283613
MA_RS15945,MA_3047,,protein_coding,,NC_003552.1,3783508,3784419,+,912,12407,172.6484072611167,11662,181.6098615699707,11404,191.9663087496229,10025,180.0993703429918,5318,72.95457862297143,6970,89.19968207062564,7089,177.41673682083018,7663,204.44548160889605,1608,74.29412647456371,869,40.00787301183957,1081,51.99278988027147
MA_RS15950,MA_3048,,protein_coding,,NC_003552.1,3784610,3786160,+,1551,16948,138.6747174924911,14081,128.9385937419612,9507,94.10102193161887,8018,84.69873139755505,6413,51.73071734897327,9661,72.70020759298114,5906,86.91327078234163,6006,94.22085905850717,1811,49.20054654894316,846,22.90229952095262,1032,29.18637550580505
MA_RS15955,MA_3049,,protein_coding,,NC_003552.1,3786207,3787148,+,942,7163,96.50163702744838,6146,92.66225860668604,5122,83.47401731829841,4371,76.02432190918948,3427,45.51580837465873,5262,65.19665400621051,3191,77.3179535295833,2877,74.31260552152472,1589,71.07817512417381,903,40.249211100782446,1113,51.82705457193332
MA_RS15960,MA_3050,,protein_coding,,NC_003552.1,3787150,3788028,+,879,4252,61.38962960548739,3439,55.56541078766815,3252,56.79685726711876,2774,51.70591562485039,2018,28.72310233452203,3190,42.35719327826714,2177,56.52935146935814,1682,46.5597506657867,1438,68.93396918268826,508,24.265841813250518,785,39.17356062370509
MA_RS15965,MA_3051,,protein_coding,,NC_003552.1,3788302,3788955,+,654,33256,645.3315460753557,28079,609.7686849782069,25286,593.5605506377373,14508,363.4565083349343,50407,964.2999879007324,37748,673.6612467822787,10818,377.5493073737664,7171,266.79365926086365,15,0.9664442030786736,37,2.3754423815055343,9,0.6036386335809638
MA_RS15970,MA_3052,,protein_coding,,NC_003552.1,3789539,3792148,+,2610,30999,150.7293440125992,27730,150.8935203880496,25874,152.1898574473439,22056,138.4550807503825,14000,67.10989928357961,19847,88.75232298964941,16174,141.44297440058386,16029,149.43056932948957,4597,74.21595343589888,2400,38.609240571720896,3109,52.2507442622096
MA_RS27310,MA_3053,,protein_coding,,NC_003552.1,3793122,3793292,-,171,142,10.53859867540521,106,8.803816532975198,115,10.32438933997738,85,8.144144427812764,144,10.5357496018131,220,15.01591969816367,62,8.275610237751613,26,3.6995658945278507,4,0.98566005273053,0,0.0,5,1.2825850109225154
MA_RS15975,MA_3054,,protein_coding,,NC_003552.1,3793454,3794449,-,996,380,4.841889684992296,376,5.361542280482055,265,4.084596673136677,218,3.58607862012762,430,5.401422831752824,539,6.316184294724566,135,3.093704857146262,114,2.78496051698818,40,1.6922476808927778,38,1.601934605046552,22,0.9688925323474907
MA_RS15980,MA_3055,flaJ,protein_coding,,NC_003552.1,3794446,3796068,-,1623,568,4.441405726418462,498,4.357847733146758,397,3.755213475437564,321,3.240478647291294,314,2.420528424384509,358,2.574482081673062,227,3.192359455794769,172,2.578596902456352,37,0.960608618857989,32,0.8278506296339415,27,0.7297221189684848
MA_RS15985,MA_3056,,protein_coding,,NC_003552.1,3796080,3797933,-,1854,462,3.162444249032781,398,3.048839559551129,348,2.881589798055316,241,2.129756558249837,392,2.645302826129448,401,2.524410683590224,172,2.117498767379602,167,2.1916957773220442,67,1.5227490863179183,50,1.1323502999392252,37,0.8753954006587653
MA_RS15990,MA_3057,,protein_coding,,NC_003552.1,3797967,3798683,-,717,148,2.619589204600104,129,2.555240505524854,130,2.783471894096139,61,1.393905497194437,85,1.483196967131115,75,1.220864524717567,81,2.5785188600147926,55,1.86645302210248,14,0.8227580774884552,10,0.5856004061610387,10,0.6117769508165974
MA_RS15995,MA_3058,,protein_coding,,NC_003552.1,3798685,3799158,-,474,159,4.257056507184766,143,4.284685249598809,151,4.890589931160446,66,2.281330702712705,186,4.909459268566389,111,2.733191137234797,63,3.033658264982243,70,3.593297935532162,32,2.8446897724374796,7,0.6200692908274795,12,1.1104913259126592
MA_RS16000,MA_3059,,protein_coding,,NC_003552.1,3799163,3799636,-,474,118,3.159324955017626,129,3.865205574812911,110,3.562681406805623,61,2.108502619173863,142,3.748081807185092,110,2.708567793656105,62,2.9855049591888734,49,2.515308554872514,16,1.4223448862187398,12,1.062975927132822,17,1.5731960450429336
MA_RS16005,MA_3060,,protein_coding,,NC_003552.1,3799721,3800392,-,672,153,2.889434074704754,118,2.493870872674831,78,1.781919060774046,43,1.048387499609721,160,2.978857774322156,143,2.483659932218589,54,1.8341250224509984,29,1.0500313227428808,0,0.0,4,0.24992588762944323,3,0.19582324720334834
MA_RS16010,MA_3061,,protein_coding,,NC_003552.1,3800466,3801038,-,573,156,3.455099897562979,150,3.717901380862292,113,3.027516127420637,81,2.316077291235697,112,2.445470675464472,95,1.93505961840924,71,2.828187352827291,69,2.9300025499754403,14,1.0295245053389568,7,0.5129369002656637,2,0.15310438873839455
MA_RS16015,MA_3062,,protein_coding,,NC_003552.1,3801050,3801697,-,648,31,0.6071238869144824,31,0.6794350023483218,34,0.8055018736262544,19,0.480398061836668,14,0.2703037610033067,10,0.1801151983996904,8,0.2817860116797144,20,0.7509802563678329,0,0.0,10,0.6479560049652233,2,0.1353839733751544
MA_RS16020,MA_3063,,protein_coding,,NC_003552.1,3803098,3803910,-,813,844,13.17475456255896,933,16.29867600919565,890,16.80591276165738,918,18.50013029432301,841,12.94209278039449,943,13.53775074968124,663,18.613473782577746,341,10.20557228100168,35,1.814014580440413,11,0.5680972205894357,26,1.402797775783888
MA_RS16025,MA_3064,,protein_coding,,NC_003552.1,3803901,3804563,-,663,223,4.268565667040839,240,5.141134217156182,169,3.913234015817512,75,1.853405239760424,143,2.698494689680071,161,2.834247121967256,63,2.1688597550551774,65,2.3854666966978217,18,1.1439900612008191,4,0.2533185467375353,6,0.39696296265656134
MA_RS16030,MA_3065,,protein_coding,,NC_003552.1,3804560,3805162,-,603,182,3.830405110316503,273,6.429934716494277,114,2.902352668447891,89,2.41821742360516,159,3.298973833652298,204,3.94855527476814,54,2.044000025020018,50,2.017558897704626,29,2.0264876457258287,17,1.1837285822051247,27,1.9640779420992551
MA_RS16035,MA_3066,,protein_coding,,NC_003552.1,3805155,3807803,-,2649,1672,8.010229277278308,1275,6.83580168950162,989,5.731614557708846,685,4.236734650375716,1302,6.149334032881569,1378,6.071452839555047,526,4.532191322622089,418,3.839439716134705,159,2.5291724399481295,66,1.0461224016743176,94,1.5565323869813903
MA_RS16040,MA_3067,,protein_coding,,NC_003552.1,3807793,3808845,-,1053,317,3.820511605992872,351,4.734127758297984,267,3.89265158838389,238,3.703149432133668,324,3.849600816047094,376,4.167588590663607,135,2.926239352058573,125,2.888385601414742,53,2.1208540023496667,26,1.0367296079443575,26,1.0830717870012354
MA_RS16045,MA_3068,,protein_coding,,NC_003552.1,3808862,3809224,-,363,110,3.845711424443642,60,2.347501367751067,49,2.072297479450723,28,1.263787506736915,31,1.068449813269269,43,1.382570217137459,14,0.8802901852473725,21,1.4076224970597067,9,1.0447181963858718,4,0.4626727175950025,3,0.3625157634177689
MA_RS16050,MA_3069,,protein_coding,,NC_003552.1,3809243,3810043,-,801,193,3.05784470190781,181,3.209277618921105,115,2.20408311752326,93,1.902274052074707,239,3.733055472989488,244,3.55535259043344,81,2.3081123878035035,61,1.8529804977345627,41,2.156823542351357,10,0.5241891276123154,22,1.2047652462148573
MA_RS16055,MA_3070,,protein_coding,,NC_003552.1,3810040,3810519,-,480,215,5.684442199255758,167,4.941245847723521,204,6.52456517637266,118,4.027758486872695,176,4.58744097245612,158,3.841857181865397,81,3.851662547147097,87,4.410131555520098,18,1.5801362720336312,8,0.6997924853624413,19,1.7362994585363556
MA_RS16060,MA_3071,,protein_coding,,NC_003552.1,3810608,3812605,-,1998,911,5.786467595247709,851,6.049163246714092,572,4.395043609356605,364,2.984891513659411,750,4.696397391949344,594,3.469894957278361,284,3.244347053393469,293,3.568171055931487,98,2.066778173630909,60,1.2608873610134075,63,1.3831119442110371
MA_RS16065,MA_3072,,protein_coding,,NC_003552.1,3813420,3813788,+,369,4067,139.8744650368579,2692,103.6119668726681,2345,97.56164730491878,2025,89.9127566313045,2219,75.23674440413991,1506,47.63475900701277,1537,95.0718512089144,921,60.73049117105334,28,3.1973850491014764,21,2.3895353158717505,21,2.4963483871126035
MA_RS16070,MA_3073,hmgA,protein_coding,,NC_003552.1,3814373,3815629,+,1257,15172,153.1786327084125,12423,140.3629335115415,10963,133.8926632571921,8434,109.931200447504,8951,89.09130862324741,10822,100.4841628280652,5847,106.17010949371084,6507,125.9560575284088,603,20.213676415513756,334,11.156596186685219,394,13.749066432123083
MA_RS16075,MA_3074,,protein_coding,,NC_003552.1,3816152,3816370,-,219,676,39.17357555090811,602,39.04034123966283,442,30.98423645400716,347,25.96019865233017,370,21.13764831642297,330,17.58713882456156,271,28.244222567951653,214,23.776240664621035,90,17.316561885300064,68,13.037229864286576,47,9.413822587017586
MA_RS16080,MA_3075,,protein_coding,,NC_003552.1,3816808,3818577,+,1770,22643,162.3496409526189,13302,106.7345210862369,11198,97.12473359258364,6603,61.12103255115291,15705,111.0104167525784,16143,106.4477159182203,4746,61.20105611637622,4747,65.25585659553137,3492,83.13123709139646,2346,55.6512939206877,2518,62.40145636531015
MA_RS16085,MA_3076,,protein_coding,,NC_003552.1,3818564,3819415,+,852,9569,142.533710854054,6665,111.1019771445636,7201,129.7525375174248,4574,87.95878404848752,8277,121.543690553839,8919,122.180510625985,3265,87.46776711135644,3213,91.75815242276883,565,27.942941899812258,300,14.784348282305096,327,16.835283111679416
MA_RS16090,MA_3077,,protein_coding,,NC_003552.1,3819862,3820461,+,600,49,1.036419228887562,49,1.159861300783006,34,0.8699420235163547,50,1.365341859956846,53,1.10515623427352,40,0.7780976570866629,30,1.1412333473028433,26,1.0543762799404375,2,0.14045655751410058,0,0.0,0,0.0
MA_RS16095,MA_3078,,protein_coding,,NC_003552.1,3820531,3821238,+,708,132,2.366090249276342,112,2.24670469885328,102,2.211717008939885,63,1.457907409784429,113,1.996844491092225,55,0.9066815919442044,37,1.1928145155425203,37,1.2715750442567206,0,0.0,2,0.11860889582414258,2,0.12391075529251422
MA_RS16100,MA_3079,,protein_coding,,NC_003552.1,3821549,3822043,+,495,85,2.179236473851397,75,2.151876253771811,83,2.574159998283688,18,0.5957855388902601,35,0.8846304905562766,52,1.226093277833529,18,0.8299878889475226,15,0.7373260698884178,2,0.17025037274436433,4,0.3392933262363352,0,0.0
MA_RS16105,MA_3080,,protein_coding,,NC_003552.1,3822043,3822558,+,516,66,1.62324796171284,38,1.045911946600717,33,0.9818087132708516,21,0.6667948618393899,43,1.042600221012754,50,1.130955896928289,13,0.575040058718487,10,0.4715457423704997,0,0.0,0,0.0,0,0.0
MA_RS16110,MA_3081,,protein_coding,,NC_003552.1,3822684,3823472,+,789,239,3.84424917675374,106,1.908051491937591,144,2.801870977104788,79,1.640486797514689,83,1.316134119301272,100,1.479273112332059,59,1.7067875156113501,32,0.9868394547556009,0,0.0,10,0.5321615858269514,1,0.055594939636945534
MA_RS16115,MA_3082,,protein_coding,,NC_003552.1,3823526,3825361,+,1836,724,5.004451925534177,582,4.502062672106907,456,3.812894682078602,390,3.480283172439019,570,3.884196901812222,518,3.292929627213165,235,2.921457915208804,238,3.154117076744898,41,0.9409671336728959,33,0.7546781704889072,36,0.8600864190892162
MA_RS16120,MA_3083,flaJ,protein_coding,,NC_003552.1,3825358,3826920,+,1563,821,6.66614584916517,777,7.060301858344595,780,7.661225904287645,639,6.698299028886177,680,5.44313359146774,623,4.652157777015268,466,6.805051053654831,278,4.327721922684801,69,1.860173218516879,28,0.7521761838828542,28,0.7857987245421632
MA_RS16125,MA_3084,,protein_coding,,NC_003552.1,3827038,3827919,+,882,1620,23.30972026652575,1353,21.78664917339174,1146,19.94704999899445,981,18.22313421248525,1741,24.69614945283273,1541,20.39198111514536,792,20.49561929850005,694,19.145398699075447,25,1.1943584822627598,21,0.9997035505177732,18,0.8951919872153068
MA_RS16135,MA_3085,hacA,protein_coding,,NC_003552.1,3828455,3829729,-,1275,5495,54.69506518835199,4235,47.17419072092227,4350,52.37713221171132,3899,50.10322740679288,2410,23.64862618955989,3286,30.08034001396205,2749,49.211772105655164,2476,47.251324328190464,215,7.105449380125086,156,5.137300127837216,154,5.2981323415895725
MA_RS16140,MA_3086,,protein_coding,,NC_003552.1,3829974,3830873,-,900,3746,52.82212831854157,3832,60.47059189932624,3089,52.69119432631411,2416,43.9822124487432,1900,26.41253893232312,1964,25.46972997530343,1790,45.395726481602,1242,33.57782922271855,130,6.086450825611023,114,5.318422888754553,102,4.97129950233567
MA_RS16145,MA_3087,,protein_coding,,NC_003552.1,3831310,3833994,-,2685,10360,48.96729317649134,8687,45.95013166070904,5948,34.00864381120788,4968,30.31516585593569,5612,26.15004442602717,7535,32.75399914049164,3684,31.316973195260154,2565,23.244307331733747,192,3.013146261755006,137,2.142381463567697,142,2.3198308555099083
MA_RS16155,MA_3088,,protein_coding,,NC_003552.1,3835344,3836306,+,963,5458,71.92798208746024,4409,65.02420338422372,2876,45.84851126320389,1679,28.56584402327158,3447,44.78308986705253,3354,40.6501486272378,1215,28.797476988015678,1096,27.692221490887118,78,3.412963079781883,112,4.883287125270618,96,4.372775812939567
MA_RS16160,MA_3089,,protein_coding,,NC_003552.1,3836260,3836697,+,438,893,25.87426254952733,808,26.19983033359432,872,30.56363595915638,501,18.74071977639397,553,15.79610745808365,702,18.70632038612456,294,15.320666854202557,309,17.16555692842967,69,6.638015389365027,24,2.3006876231093956,17,1.7024998295670106
MA_RS16165,MA_3090,,protein_coding,,NC_003552.1,3836890,3837099,+,210,885,53.48285816708409,694,46.93549520369717,786,57.46003617511385,569,44.39311533231117,598,35.62713898089299,1191,66.19387925644396,439,47.71442280628079,199,23.05723952836781,5,1.0032611251007182,4,0.7997628404142185,6,1.2532687821014297
MA_RS16170,MA_3091,,protein_coding,,NC_003552.1,3837172,3839439,+,2268,13357,74.74058762688242,12617,79.00858455879057,11731,79.40623932361001,7435,53.71067052264101,10365,57.17752005712805,17460,89.85175325881701,5300,53.338066496517385,5313,56.999401458318516,203,3.7715186739897373,129,2.3881807040146805,165,3.19119365812864
