# Program:featureCounts v2.1.1; Command:"featureCounts" "-p" "-t" "gene" "-g" "locus_tag" "-a" "/home/nyako/projects/ProteinHunter/data/databases/target/methanosarcina_acetivorans/ncbi_dataset/data/GCF_000007345.1/genomic.gff" "-o" "counts/counts_new5.txt" "-T" "8" "bam/SRR20281612.sorted.bam" "bam/SRR20281613.sorted.bam" "bam/SRR20650029.sorted.bam" "bam/SRR20650030.sorted.bam" "bam/SRR20650031.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	bam/SRR20281612.sorted.bam	bam/SRR20281613.sorted.bam	bam/SRR20650029.sorted.bam	bam/SRR20650030.sorted.bam	bam/SRR20650031.sorted.bam
MA_RS13960	NC_003552.1	3324312	3324608	+	297	117	85	12	10	24
MA_RS13970	NC_003552.1	3326250	3327734	-	1485	282	215	71	43	55
MA_RS13975	NC_003552.1	3328021	3328821	+	801	288	246	125	138	92
MA_RS13985	NC_003552.1	3330127	3330561	-	435	20	8	0	0	2
MA_RS13995	NC_003552.1	3332027	3332800	-	774	1459	1205	10	7	6
MA_RS14000	NC_003552.1	3332724	3333245	-	522	1434	1362	17	31	14
MA_RS24635	NC_003552.1	3334045	3334485	-	441	27	23	0	0	0
MA_RS14010	NC_003552.1	3334494	3334850	-	357	18	3	2	4	8
MA_RS14015	NC_003552.1	3335624	3336298	-	675	218	227	16	8	23
MA_RS14020	NC_003552.1	3336430	3337140	-	711	78	60	6	7	2
MA_RS14025	NC_003552.1	3337585	3338295	-	711	79	35	17	5	18
MA_RS14030	NC_003552.1	3338551	3338811	-	261	263	207	26	16	21
MA_RS27135	NC_003552.1	3338784	3338957	-	174	0	2	0	0	0
MA_RS14035	NC_003552.1	3338961	3339710	-	750	102	117	8	2	2
MA_RS14040	NC_003552.1	3339698	3340528	-	831	330	282	37	44	40
MA_RS14045	NC_003552.1	3340728	3341564	-	837	870	817	254	135	224
MA_RS14050	NC_003552.1	3341568	3342554	-	987	444	562	34	63	28
MA_RS27140	NC_003552.1	3343193	3343366	-	174	79	60	26	19	15
MA_RS14060	NC_003552.1	3343690	3345270	+	1581	355	368	629	320	403
MA_RS14070	NC_003552.1	3346085	3346900	+	816	692	691	182	98	100
MA_RS14080	NC_003552.1	3347262	3349847	+	2586	4680	4155	500	310	255
MA_RS14085	NC_003552.1	3350159	3351697	+	1539	2654	1806	470	233	210
MA_RS14095	NC_003552.1	3352959	3354479	+	1521	164	113	2	0	16
MA_RS14100	NC_003552.1	3354743	3357298	+	2556	4561	3365	861	448	416
MA_RS14105	NC_003552.1	3357319	3358035	-	717	391	389	60	22	29
MA_RS28745	NC_003552.1	3358317	3358778	-	462	91	59	30	29	17
MA_RS28750	NC_003552.1	3359122	3359604	-	483	44	41	37	22	19
MA_RS14120	NC_003552.1	3360001	3360585	-	585	644	392	544	734	361
MA_RS14125	NC_003552.1	3360963	3361406	+	444	579	581	169	265	128
MA_RS14130	NC_003552.1	3362473	3362865	-	393	647	605	336	342	230
MA_RS14135	NC_003552.1	3363859	3364803	-	945	149	106	2	2	0
MA_RS14155	NC_003552.1	3366336	3366566	+	231	486	275	45	16	20
MA_RS14160	NC_003552.1	3366977	3367786	-	810	234	234	16	13	21
MA_RS14165	NC_003552.1	3368327	3371056	+	2730	2378	1857	203	183	156
MA_RS14170	NC_003552.1	3371101	3371373	+	273	548	499	72	49	25
MA_RS14175	NC_003552.1	3371564	3372097	-	534	2212	1335	67	44	41
MA_RS25635	NC_003552.1	3372335	3372616	-	282	937	636	48	43	52
MA_RS14180	NC_003552.1	3373557	3374291	+	735	1536	1310	196	170	105
MA_RS14185	NC_003552.1	3374275	3377394	+	3120	4945	4443	806	565	512
MA_RS14190	NC_003552.1	3377378	3379057	+	1680	2563	2072	77	87	36
MA_RS14195	NC_003552.1	3379038	3381494	+	2457	3308	2505	510	393	324
MA_RS14200	NC_003552.1	3381594	3381902	-	309	386	188	4	2	7
MA_RS14205	NC_003552.1	3382721	3384343	-	1623	494	580	8734	5255	6472
MA_RS14210	NC_003552.1	3384350	3385675	-	1326	980	988	9522	5436	6531
MA_RS14215	NC_003552.1	3385971	3386885	-	915	278	283	1499	935	1268
MA_RS14220	NC_003552.1	3387094	3387480	-	387	132	122	1506	1187	1101
MA_RS14225	NC_003552.1	3387649	3388827	-	1179	606	725	1954	1768	1472
MA_RS14230	NC_003552.1	3389051	3389416	+	366	2599	2228	33	22	36
MA_RS14235	NC_003552.1	3390237	3391163	+	927	768	725	594	451	544
MA_RS29450	NC_003552.1	3391407	3392369	+	963	313	384	960	487	700
MA_RS14245	NC_003552.1	3392976	3393662	-	687	430	390	24	44	28
MA_RS14250	NC_003552.1	3393933	3394718	-	786	376	354	39	56	53
MA_RS14255	NC_003552.1	3395273	3396469	-	1197	461	271	105	73	92
MA_RS14260	NC_003552.1	3396795	3398099	-	1305	236	125	8	8	2
MA_RS14265	NC_003552.1	3398419	3399666	-	1248	427	335	91	40	63
MA_RS14270	NC_003552.1	3400145	3400912	+	768	157	116	9	8	2
MA_RS14275	NC_003552.1	3401521	3402693	+	1173	1414	1262	364	270	307
MA_RS14280	NC_003552.1	3404024	3405268	-	1245	168	108	24	25	25
MA_RS14285	NC_003552.1	3405592	3406389	-	798	1343	1227	68	81	51
MA_RS14290	NC_003552.1	3406927	3407877	-	951	2051	1807	685	544	444
MA_RS14295	NC_003552.1	3408138	3409625	-	1488	4478	4472	1516	1110	1074
MA_RS25640	NC_003552.1	3409745	3410427	-	683	283	428	3	10	12
MA_RS14310	NC_003552.1	3411572	3412858	-	1287	147	101	26	53	22
MA_RS25645	NC_003552.1	3413821	3414952	-	1132	1034	915	88	88	77
MA_RS14330	NC_003552.1	3415360	3415782	+	423	29	22	0	0	0
MA_RS25650	NC_003552.1	3415736	3416215	-	480	28	18	2	0	0
MA_RS14345	NC_003552.1	3417855	3419099	+	1245	650	354	23	40	20
MA_RS14350	NC_003552.1	3419096	3419869	+	774	37	38	0	0	4
MA_RS14355	NC_003552.1	3420363	3420599	+	237	924	439	41	12	14
MA_RS14360	NC_003552.1	3421132	3422760	+	1629	661	562	161	130	114
MA_RS14365	NC_003552.1	3423097	3423327	+	231	634	593	55	57	49
MA_RS14370	NC_003552.1	3423354	3424172	-	819	4931	5796	542	296	338
MA_RS14375	NC_003552.1	3424483	3424950	-	468	85	114	24	17	4
MA_RS14380	NC_003552.1	3425737	3426654	-	918	1180	1401	207	103	168
MA_RS14385	NC_003552.1	3426902	3427573	-	672	585	502	26	24	28
MA_RS27165	NC_003552.1	3428458	3428865	+	408	138	116	10	3	8
MA_RS14400	NC_003552.1	3430549	3431355	+	807	57	52	30	7	13
MA_RS28215	NC_003552.1	3431382	3431807	-	426	1965	1849	49	34	20
MA_RS14410	NC_003552.1	3432431	3433204	+	774	647	447	50	56	43
MA_RS14415	NC_003552.1	3434592	3434825	-	234	26	17	2	1	0
MA_RS14420	NC_003552.1	3435024	3435461	-	438	56	49	1	2	1
MA_RS14425	NC_003552.1	3435598	3436050	-	453	91	64	4	6	2
MA_RS28765	NC_003552.1	3436511	3436678	-	168	1723	1301	94	65	72
MA_RS14435	NC_003552.1	3437343	3438545	-	1203	616	608	60	71	66
MA_RS29665	NC_003552.1	3438739	3440454	-	1716	467	522	48	50	44
MA_RS25655	NC_003552.1	3440836	3442026	-	1191	126	73	41	32	28
MA_RS14455	NC_003552.1	3442060	3442320	-	261	2	10	0	0	0
MA_RS24650	NC_003552.1	3442895	3443944	-	1050	769	690	111	78	90
MA_RS14465	NC_003552.1	3443910	3444632	-	723	665	653	54	49	40
MA_RS14470	NC_003552.1	3445011	3446255	+	1245	145	133	34	10	18
MA_RS27170	NC_003552.1	3446487	3446645	+	159	678	403	20	10	13
MA_RS14475	NC_003552.1	3446701	3447600	-	900	437	426	79	109	58
MA_RS14480	NC_003552.1	3447700	3448368	-	669	233	195	14	2	0
MA_RS24655	NC_003552.1	3449108	3450145	-	1038	860	732	155	101	117
MA_RS14490	NC_003552.1	3450120	3450842	-	723	348	242	36	16	8
MA_RS14500	NC_003552.1	3451464	3451910	-	447	310	296	24	29	7
MA_RS28785	NC_003552.1	3452502	3452696	-	195	267	188	1	0	1
MA_RS25665	NC_003552.1	3453640	3455235	+	1596	386	245	3	0	3
MA_RS25670	NC_003552.1	3455361	3455570	+	210	148	84	18	6	8
MA_RS14515	NC_003552.1	3455995	3456342	-	348	1356	1207	0	8	1
MA_RS14520	NC_003552.1	3457371	3458480	+	1110	225	218	74	53	46
MA_RS14525	NC_003552.1	3458513	3459553	+	1041	240	139	37	18	16
MA_RS14535	NC_003552.1	3460651	3461418	+	768	91	80	10	4	0
MA_RS14540	NC_003552.1	3461698	3462924	-	1227	315	255	103	56	62
MA_RS28220	NC_003552.1	3462961	3463548	-	588	100	127	10	6	12
MA_RS14550	NC_003552.1	3463833	3464456	-	624	55	42	7	7	0
MA_RS14555	NC_003552.1	3464449	3465240	-	792	61	70	0	0	0
MA_RS14560	NC_003552.1	3465832	3466425	-	594	231	190	28	27	12
MA_RS14565	NC_003552.1	3466566	3467135	-	570	940	719	162	101	78
MA_RS14570	NC_003552.1	3467362	3468465	-	1104	7817	8625	1322	802	812
MA_RS28790	NC_003552.1	3469328	3472513	+	3186	1520	1237	130	61	110
MA_RS25680	NC_003552.1	3473472	3474154	+	683	305	378	8	20	13
MA_RS14590	NC_003552.1	3474258	3474545	+	288	201	213	25	13	8
MA_RS14595	NC_003552.1	3474738	3475175	+	438	419	354	7	9	7
MA_RS28795	NC_003552.1	3475921	3476145	-	225	381	510	8	18	7
MA_RS14605	NC_003552.1	3476230	3476481	+	252	147	78	0	2	0
MA_RS14610	NC_003552.1	3476474	3476842	+	369	268	327	146	78	92
MA_RS29460	NC_003552.1	3477489	3477611	-	123	49	39	0	0	0
MA_RS14615	NC_003552.1	3477677	3478264	-	588	665	551	22	19	18
MA_RS27180	NC_003552.1	3479083	3479229	+	147	525	349	8	20	9
MA_RS28800	NC_003552.1	3479655	3485225	+	5571	8111	10377	960	539	634
MA_RS24675	NC_003552.1	3485995	3487887	+	1893	926	557	34	54	28
MA_RS27210	NC_003552.1	3488579	3489151	+	573	59	16	0	0	0
MA_RS14640	NC_003552.1	3489586	3490221	-	636	304	180	96	34	72
MA_RS14645	NC_003552.1	3490274	3491521	-	1248	1064	992	333	308	328
MA_RS27215	NC_003552.1	3491557	3491742	-	186	102	103	10	10	6
MA_RS25685	NC_003552.1	3492295	3492840	-	546	33	28	5	10	8
MA_RS29220	NC_003552.1	3492898	3493002	+	105	43	23	0	0	0
MA_RS25695	NC_003552.1	3493235	3494830	+	1596	347	173	4	3	7
MA_RS14665	NC_003552.1	3494938	3495225	-	288	376	163	49	17	17
MA_RS14670	NC_003552.1	3495786	3495995	+	210	213	100	18	14	12
MA_RS14675	NC_003552.1	3496308	3496586	+	279	117	94	4	0	4
MA_RS14680	NC_003552.1	3496596	3496931	+	336	123	87	3	2	0
MA_RS14685	NC_003552.1	3497049	3497246	+	198	90	92	9	1	2
MA_RS14690	NC_003552.1	3497414	3498685	+	1272	315	228	115	69	56
MA_RS14695	NC_003552.1	3498689	3499045	+	357	23	23	2	0	4
MA_RS14700	NC_003552.1	3499048	3500187	-	1140	20	3	0	0	2
MA_RS28805	NC_003552.1	3500702	3500980	+	279	47	27	0	0	0
MA_RS14705	NC_003552.1	3501180	3503174	+	1995	532	251	35	26	24
MA_RS14710	NC_003552.1	3503760	3503960	+	201	13	12	0	0	0
MA_RS14715	NC_003552.1	3503976	3505892	+	1917	365	247	21	21	16
MA_RS14720	NC_003552.1	3505892	3506275	+	384	9	14	0	0	0
MA_RS14725	NC_003552.1	3506272	3506892	+	621	36	28	3	0	2
MA_RS27225	NC_003552.1	3506889	3507056	+	168	21	18	0	0	0
MA_RS14730	NC_003552.1	3507526	3508290	+	765	143	124	10	6	0
MA_RS27235	NC_003552.1	3508290	3508463	+	174	101	79	4	6	4
MA_RS14735	NC_003552.1	3508644	3509579	+	936	534	355	31	20	21
MA_RS14745	NC_003552.1	3510664	3510748	-	85	600	364	32	22	13
MA_RS14750	NC_003552.1	3510904	3511671	-	768	5729	4970	1540	701	1194
MA_RS14755	NC_003552.1	3512424	3512846	+	423	2743	2712	192	170	154
MA_RS14760	NC_003552.1	3513041	3513610	+	570	1050	861	471	362	279
MA_RS14765	NC_003552.1	3514901	3515428	+	528	809	727	455	462	278
MA_RS14770	NC_003552.1	3515603	3516859	+	1257	978	624	50	49	24
MA_RS14775	NC_003552.1	3517500	3517907	-	408	572	396	9	4	8
MA_RS14780	NC_003552.1	3518628	3518846	-	219	2252	2171	22	37	47
MA_RS14790	NC_003552.1	3520542	3521315	-	774	175	152	8	16	17
MA_RS14805	NC_003552.1	3523869	3524360	+	492	681	490	37	77	68
MA_RS14810	NC_003552.1	3524393	3525136	-	744	3241	2699	28	50	14
MA_RS14815	NC_003552.1	3525621	3528986	-	3366	39147	41520	6947	4191	4423
MA_RS14820	NC_003552.1	3529600	3530415	+	816	1514	1026	379	264	266
MA_RS14830	NC_003552.1	3530858	3531754	-	897	1962	1797	345	241	248
MA_RS14845	NC_003552.1	3534134	3534466	+	333	124	130	46	25	35
MA_RS29670	NC_003552.1	3534473	3534565	+	93	61	62	59	25	27
MA_RS14850	NC_003552.1	3534795	3535754	+	960	522	485	32	62	52
MA_RS14860	NC_003552.1	3536222	3538654	+	2433	396	429	148	100	62
MA_RS14865	NC_003552.1	3538685	3539704	+	1020	372	383	67	37	57
MA_RS14870	NC_003552.1	3539827	3540642	-	816	378	296	52	36	53
MA_RS14875	NC_003552.1	3540720	3541637	+	918	571	623	11	6	4
MA_RS29465	NC_003552.1	3541642	3541764	+	123	0	1	0	0	0
MA_RS14880	NC_003552.1	3541736	3543145	+	1410	410	403	69	50	55
MA_RS14885	NC_003552.1	3543351	3544625	+	1275	2127	1921	601	436	428
MA_RS14890	NC_003552.1	3544679	3545884	+	1206	1650	1665	239	135	173
MA_RS14895	NC_003552.1	3545900	3546634	+	735	845	848	81	40	66
MA_RS14900	NC_003552.1	3547512	3548390	+	879	675	632	160	149	115
MA_RS14905	NC_003552.1	3548559	3549560	+	1002	2117	1896	227	117	124
MA_RS14910	NC_003552.1	3549600	3550481	+	882	654	604	129	63	63
MA_RS14915	NC_003552.1	3550490	3552373	+	1884	941	1025	107	25	71
MA_RS14920	NC_003552.1	3552370	3554952	+	2583	1321	1144	135	93	96
MA_RS14930	NC_003552.1	3556034	3556216	-	183	56	19	20	4	2
MA_RS14935	NC_003552.1	3557124	3558338	-	1215	3111	2486	527	526	338
MA_RS14940	NC_003552.1	3558563	3559696	+	1134	1289	1314	68	121	74
MA_RS28810	NC_003552.1	3559810	3559986	+	177	80	91	6	0	2
MA_RS28820	NC_003552.1	3560634	3561230	+	597	218	151	7	1	1
MA_RS14950	NC_003552.1	3561324	3561563	-	240	35	31	0	4	8
MA_RS14955	NC_003552.1	3561912	3563642	-	1731	1108	835	121	91	86
MA_RS14960	NC_003552.1	3563861	3563933	-	73	65	27	9	2	4
MA_RS14970	NC_003552.1	3564149	3564931	-	783	1346	1268	287	247	268
MA_RS14975	NC_003552.1	3565220	3565591	+	372	173	123	52	51	66
MA_RS14980	NC_003552.1	3565698	3566255	-	558	466	387	47	35	48
MA_RS14985	NC_003552.1	3567005	3567565	+	561	84	119	88	60	40
MA_RS14990	NC_003552.1	3567597	3567932	+	336	34	24	26	71	40
MA_RS14995	NC_003552.1	3568361	3568549	-	189	61	28	6	0	2
MA_RS15000	NC_003552.1	3569227	3569724	+	498	5891	4482	242	213	190
MA_RS27245	NC_003552.1	3569746	3569916	-	171	283	310	24	13	30
MA_RS15010	NC_003552.1	3572609	3574042	-	1434	279	259	93	42	81
MA_RS15015	NC_003552.1	3574044	3575522	-	1479	396	401	63	33	42
MA_RS15020	NC_003552.1	3575778	3576158	-	381	5270	4215	1243	1158	800
MA_RS15025	NC_003552.1	3576689	3578590	-	1902	17648	20206	1697	1367	1546
MA_RS15030	NC_003552.1	3579321	3579623	+	303	193	139	34	27	31
MA_RS27250	NC_003552.1	3579620	3579781	-	162	3	10	4	0	1
MA_RS28825	NC_003552.1	3579780	3580283	+	504	315	313	78	44	64
MA_RS15040	NC_003552.1	3580324	3580980	-	657	698	700	108	106	137
MA_RS15045	NC_003552.1	3581153	3581611	+	459	1067	884	44	57	47
MA_RS15050	NC_003552.1	3581817	3583286	-	1470	12941	16320	298	121	237
MA_RS15055	NC_003552.1	3583283	3585664	-	2382	18300	18912	589	273	336
MA_RS15060	NC_003552.1	3585843	3586076	-	234	799	764	12	8	4
MA_RS15065	NC_003552.1	3586801	3587082	+	282	2222	2067	220	261	229
MA_RS15075	NC_003552.1	3587960	3588223	+	264	14	19	0	0	0
MA_RS15080	NC_003552.1	3588541	3589137	+	597	896	1076	83	136	81
MA_RS15085	NC_003552.1	3589189	3589518	+	330	715	1170	13	20	20
MA_RS27260	NC_003552.1	3589562	3589861	-	300	1512	1605	10	14	12
MA_RS15095	NC_003552.1	3590331	3590795	+	465	4694	5896	61	49	43
MA_RS15100	NC_003552.1	3590806	3592050	+	1245	10309	12270	2182	1191	1296
MA_RS15105	NC_003552.1	3592050	3592448	+	399	3501	3272	445	220	213
MA_RS15110	NC_003552.1	3592625	3592912	+	288	317	242	36	28	14
MA_RS15115	NC_003552.1	3593159	3593992	+	834	470	418	45	20	22
MA_RS15120	NC_003552.1	3594276	3594827	+	552	43	44	39	22	14
MA_RS15125	NC_003552.1	3595000	3595587	-	588	467	377	42	38	24
MA_RS15130	NC_003552.1	3595685	3596374	-	690	310	228	24	14	10
MA_RS15135	NC_003552.1	3596811	3598811	-	2001	1839	1811	280	204	184
MA_RS15140	NC_003552.1	3599184	3601895	-	2712	1074	850	82	96	57
MA_RS15150	NC_003552.1	3602740	3604380	-	1641	5512	5800	856	413	564
MA_RS15155	NC_003552.1	3604377	3606083	-	1707	3048	2845	142	96	137
MA_RS15160	NC_003552.1	3606416	3609073	-	2658	4946	4348	275	227	197
MA_RS15165	NC_003552.1	3609519	3609704	+	186	269	194	22	28	13
MA_RS15175	NC_003552.1	3611767	3613050	-	1284	2500	3221	296	193	199
MA_RS15180	NC_003552.1	3613380	3615683	+	2304	3297	3123	460	389	413
MA_RS15185	NC_003552.1	3616266	3617384	+	1119	3387	2935	716	474	489
MA_RS15190	NC_003552.1	3617629	3619536	+	1908	12965	12216	2484	1392	1730
MA_RS15195	NC_003552.1	3619916	3622117	+	2202	14529	15927	2665	1423	1741
MA_RS15200	NC_003552.1	3622785	3623759	+	975	294	175	18	20	17
MA_RS15205	NC_003552.1	3623874	3624821	+	948	1264	937	180	100	63
MA_RS15210	NC_003552.1	3624922	3625485	-	564	212	221	6	8	4
MA_RS28830	NC_003552.1	3625679	3625969	+	291	56	24	0	0	4
MA_RS28835	NC_003552.1	3626051	3626353	+	303	93	84	12	4	2
MA_RS15220	NC_003552.1	3626393	3627313	+	921	611	601	14	18	25
MA_RS15225	NC_003552.1	3627384	3628304	+	921	409	364	27	11	13
MA_RS15235	NC_003552.1	3629729	3630418	-	690	536	410	63	43	62
MA_RS15240	NC_003552.1	3630483	3631727	-	1245	340	213	50	22	13
MA_RS15245	NC_003552.1	3632437	3633504	-	1068	1572	1435	54	37	50
MA_RS15250	NC_003552.1	3635641	3637083	-	1443	10873	12297	3435	1604	2117
MA_RS15255	NC_003552.1	3637086	3638141	-	1056	3347	3956	1315	888	918
MA_RS15260	NC_003552.1	3638164	3638412	-	249	779	550	76	101	63
MA_RS15265	NC_003552.1	3638778	3640451	-	1674	3979	3714	1944	861	1233
MA_RS15270	NC_003552.1	3640803	3641357	-	555	1039	992	436	308	342
MA_RS15275	NC_003552.1	3642248	3644041	+	1794	12114	10244	554	384	383
MA_RS15280	NC_003552.1	3644084	3644899	-	816	1274	1269	125	135	100
MA_RS15285	NC_003552.1	3645351	3646034	+	684	670	627	51	30	48
MA_RS15290	NC_003552.1	3646186	3646662	+	477	1031	681	63	55	58
MA_RS15295	NC_003552.1	3646896	3647111	+	216	408	247	0	3	10
MA_RS15300	NC_003552.1	3647181	3647474	+	294	658	580	36	10	12
MA_RS15305	NC_003552.1	3647858	3648808	-	951	1940	2138	575	307	409
MA_RS15310	NC_003552.1	3649117	3649974	+	858	13131	13269	460	254	294
MA_RS15315	NC_003552.1	3650330	3651535	+	1206	9348	11379	407	290	338
MA_RS27270	NC_003552.1	3651890	3652066	+	177	244	347	12	13	6
MA_RS28840	NC_003552.1	3652118	3654103	-	1986	1090	939	44	42	40
MA_RS27275	NC_003552.1	3654789	3654959	+	171	41	21	6	4	2
MA_RS15325	NC_003552.1	3655319	3655552	+	234	45	40	5	4	7
MA_RS15330	NC_003552.1	3656077	3657363	-	1287	141	98	52	37	16
MA_RS15335	NC_003552.1	3657750	3658106	-	357	2199	1896	277	234	277
MA_RS15340	NC_003552.1	3658443	3658919	-	477	111	88	3	4	5
MA_RS15345	NC_003552.1	3658991	3659908	+	918	388	366	4	4	1
MA_RS15350	NC_003552.1	3659934	3660134	-	201	71	38	6	2	0
MA_RS15355	NC_003552.1	3660397	3661887	-	1491	2537	2019	240	220	192
MA_RS15365	NC_003552.1	3662841	3663530	-	690	10700	10131	1314	678	946
MA_RS15370	NC_003552.1	3663527	3664555	-	1029	13409	11608	3194	1786	2342
MA_RS15375	NC_003552.1	3665308	3665649	+	342	344	199	5	32	6
MA_RS15390	NC_003552.1	3668531	3670360	+	1830	1790	1289	914	763	709
MA_RS15395	NC_003552.1	3670488	3671405	-	918	488	475	14	6	2
MA_RS15400	NC_003552.1	3671681	3672268	+	588	226	217	19	14	16
MA_RS15405	NC_003552.1	3672442	3673995	-	1554	764	617	99	43	60
MA_RS28120	NC_003552.1	3674094	3675620	-	1527	71	47	0	6	10
MA_RS28845	NC_003552.1	3677144	3677317	-	174	47	54	0	2	0
MA_RS15430	NC_003552.1	3677749	3678216	-	468	91	89	0	4	2
MA_RS15435	NC_003552.1	3678529	3679722	+	1194	370	353	18	39	14
MA_RS25735	NC_003552.1	3679837	3680519	+	683	115	75	4	1	12
MA_RS29825	NC_003552.1	3680516	3681016	-	501	21	13	0	2	0
MA_RS15455	NC_003552.1	3681730	3682422	+	693	2549	2347	375	382	261
MA_RS15460	NC_003552.1	3682508	3682963	+	456	239	266	25	21	21
MA_RS15465	NC_003552.1	3683199	3683432	+	234	285	266	60	84	82
MA_RS15470	NC_003552.1	3683666	3684313	-	648	1171	918	179	70	108
MA_RS15475	NC_003552.1	3684520	3685464	+	945	204	165	64	14	18
MA_RS15480	NC_003552.1	3685529	3687121	+	1593	1266	1124	119	74	69
MA_RS27285	NC_003552.1	3687964	3688122	+	159	17	12	0	0	0
MA_RS28850	NC_003552.1	3688450	3688869	+	420	61	51	0	10	0
MA_RS28855	NC_003552.1	3688785	3689081	+	297	23	13	0	0	2
MA_RS28860	NC_003552.1	3689156	3689347	+	192	128	120	2	10	0
MA_RS15500	NC_003552.1	3689476	3690225	-	750	197	172	12	12	11
MA_RS15505	NC_003552.1	3690213	3691043	-	831	257	262	33	51	26
MA_RS15510	NC_003552.1	3691521	3693686	+	2166	66140	71649	21794	12651	14484
MA_RS15520	NC_003552.1	3694952	3696511	+	1560	5662	4908	264	156	203
MA_RS15525	NC_003552.1	3696698	3698470	-	1773	1016	970	258	177	164
MA_RS15530	NC_003552.1	3698467	3698985	-	519	624	477	179	94	131
MA_RS15535	NC_003552.1	3699642	3699992	+	351	169718	115039	100	197	113
MA_RS15540	NC_003552.1	3700119	3701555	-	1437	438	260	12	18	3
MA_RS15545	NC_003552.1	3702356	3703060	-	705	325	282	94	38	46
MA_RS15550	NC_003552.1	3703170	3703823	-	654	520	340	9	9	7
MA_RS15555	NC_003552.1	3704201	3705655	+	1455	4065	4109	1894	1369	1348
MA_RS15560	NC_003552.1	3705929	3706279	+	351	571	612	87	89	69
MA_RS15570	NC_003552.1	3707001	3707654	+	654	233	221	96	113	64
MA_RS15585	NC_003552.1	3709189	3709434	-	246	56	51	41	23	37
MA_RS15590	NC_003552.1	3709883	3710107	+	225	296	163	193	107	96
MA_RS15595	NC_003552.1	3710459	3711307	+	849	899	946	31	51	47
MA_RS15600	NC_003552.1	3711459	3712295	+	837	489	614	110	78	82
MA_RS15605	NC_003552.1	3712309	3712716	-	408	212	236	82	42	48
MA_RS28240	NC_003552.1	3712917	3713144	-	228	269	200	22	8	8
MA_RS15615	NC_003552.1	3713230	3713490	+	261	21	6	0	3	0
MA_RS15620	NC_003552.1	3713516	3713716	+	201	16	19	0	0	3
MA_RS15625	NC_003552.1	3713764	3715401	-	1638	637	499	112	68	53
MA_RS15630	NC_003552.1	3715482	3716204	-	723	631	420	78	95	65
MA_RS15635	NC_003552.1	3716220	3716630	-	411	231	252	14	8	12
MA_RS15640	NC_003552.1	3717680	3718567	+	888	5422	4665	131	148	111
MA_RS15645	NC_003552.1	3718775	3719692	+	918	639	609	0	5	0
MA_RS29470	NC_003552.1	3719805	3719939	-	135	4	1	0	0	0
MA_RS15650	NC_003552.1	3720050	3720649	+	600	6178	5675	513	492	380
MA_RS15655	NC_003552.1	3721618	3722352	+	735	7365	7680	136	123	90
MA_RS15660	NC_003552.1	3722417	3723019	-	603	3326	2805	662	257	411
MA_RS29475	NC_003552.1	3723016	3723138	-	123	16	19	3	9	7
MA_RS15665	NC_003552.1	3723223	3724905	-	1683	5888	4898	1609	687	765
MA_RS15670	NC_003552.1	3724892	3725608	-	717	2245	1833	362	146	211
MA_RS15675	NC_003552.1	3725605	3726717	-	1113	3180	2226	795	353	456
MA_RS15680	NC_003552.1	3726743	3727561	-	819	2785	1679	240	128	123
MA_RS15685	NC_003552.1	3727563	3728774	-	1212	4417	2648	757	459	415
MA_RS15690	NC_003552.1	3728980	3729786	-	807	14570	8684	1484	919	957
MA_RS15695	NC_003552.1	3730079	3730495	-	417	128	116	16	6	30
MA_RS15700	NC_003552.1	3730608	3731645	-	1038	757	809	10	28	6
MA_RS15705	NC_003552.1	3732198	3732389	-	192	123	77	8	9	2
MA_RS24715	NC_003552.1	3732479	3732769	+	291	117	87	2	2	2
MA_RS15710	NC_003552.1	3733156	3733401	+	246	19540	13631	1672	1198	1497
MA_RS15715	NC_003552.1	3733870	3734163	+	294	2206	1336	20	30	15
MA_RS15720	NC_003552.1	3734404	3735195	+	792	185	117	21	26	30
MA_RS28865	NC_003552.1	3736215	3736358	+	144	169	114	6	14	18
MA_RS29480	NC_003552.1	3736514	3736984	+	471	519	433	25	10	22
MA_RS29485	NC_003552.1	3736971	3737381	+	411	184	189	3	5	1
MA_RS15730	NC_003552.1	3737662	3737952	+	291	10454	6816	71	59	72
MA_RS25760	NC_003552.1	3738108	3738790	-	683	850	1089	48	60	45
MA_RS15745	NC_003552.1	3739179	3739661	+	483	6466	6119	865	575	507
MA_RS15750	NC_003552.1	3740041	3740982	+	942	3624	3148	344	190	149
MA_RS15755	NC_003552.1	3741243	3741869	-	627	854	660	146	107	92
MA_RS15760	NC_003552.1	3742020	3742949	-	930	3800	3369	648	458	355
MA_RS15765	NC_003552.1	3743030	3743680	-	651	8021	7387	430	252	269
MA_RS15770	NC_003552.1	3744268	3744765	+	498	2247	2073	790	500	454
MA_RS15775	NC_003552.1	3745410	3746447	+	1038	3452	3627	754	584	510
MA_RS15780	NC_003552.1	3746512	3747033	+	522	3018	2411	506	241	346
MA_RS15785	NC_003552.1	3747033	3747821	+	789	21910	18667	2073	1583	1658
MA_RS15790	NC_003552.1	3748055	3748603	+	549	3141	3229	266	143	146
MA_RS15795	NC_003552.1	3748748	3748969	-	222	2174	1698	185	131	96
MA_RS15800	NC_003552.1	3749369	3749938	-	570	11494	12034	2520	1183	1686
MA_RS15805	NC_003552.1	3749939	3751192	-	1254	20020	21148	2021	1248	1274
