locus_tag,old_locus_tag,gcf_start,gca_start,diff_bp,diff_codons,frame_shift_flag
MA_RS16040,MA_3067,3808845,3808842,-3,-1.0,False
MA_RS16045,MA_3068,3809224,3809224,0,0.0,False
MA_RS16050,MA_3069,3810043,3810043,0,0.0,False
MA_RS16055,MA_3070,3810519,3810588,69,23.0,False
MA_RS16060,MA_3071,3812605,3812611,6,2.0,False
MA_RS16065,MA_3072,3813420,3813399,21,7.0,False
MA_RS16070,MA_3073,3814373,3814337,36,12.0,False
MA_RS16075,MA_3074,3816370,3816412,42,14.0,False
MA_RS16080,MA_3075,3816808,3816808,0,0.0,False
MA_RS16085,MA_3076,3818564,3818564,0,0.0,False
MA_RS16090,MA_3077,3819862,3819862,0,0.0,False
MA_RS16095,MA_3078,3820531,3820531,0,0.0,False
MA_RS16100,MA_3079,3821549,3821549,0,0.0,False
MA_RS16105,MA_3080,3822043,3822043,0,0.0,False
MA_RS16110,MA_3081,3822684,3822726,-42,-14.0,False
MA_RS16115,MA_3082,3823526,3823526,0,0.0,False
MA_RS16120,MA_3083,3825358,3825358,0,0.0,False
MA_RS16125,MA_3084,3827038,3826999,39,13.0,False
MA_RS16135,MA_3085,3829729,3829729,0,0.0,False
MA_RS16140,MA_3086,3830873,3831038,165,55.0,False
MA_RS16145,MA_3087,3833994,3834120,126,42.0,False
MA_RS16155,MA_3088,3835344,3835344,0,0.0,False
MA_RS16160,MA_3089,3836260,3836335,-75,-25.0,False
MA_RS16165,MA_3090,3836890,3836878,12,4.0,False
MA_RS16170,MA_3091,3837172,3837172,0,0.0,False
MA_RS16180,MA_3092,3839790,3839790,0,0.0,False
MA_RS16185,MA_3093,3841261,3841261,0,0.0,False
MA_RS16190,MA_3094,3842337,3842262,75,25.0,False
MA_RS16195,MA_3095,3843314,3843314,0,0.0,False
MA_RS16200,MA_3096,3844209,3844209,0,0.0,False
MA_RS16205,MA_3097,3846068,3846068,0,0.0,False
MA_RS16210,MA_3098,3847216,3847216,0,0.0,False
MA_RS16215,MA_3099,3849467,3849467,0,0.0,False
MA_RS16220,MA_3100,3849589,3849589,0,0.0,False
MA_RS16230,MA_3102,3855581,3855581,0,0.0,False
MA_RS16240,MA_3103,3858101,3858101,0,0.0,False
MA_RS16245,MA_3104,3859133,3859133,0,0.0,False
MA_RS16250,MA_3105,3861507,3861459,48,16.0,False
MA_RS16255,MA_3107,3862275,3862275,0,0.0,False
MA_RS16260,MA_3108,3864863,3864863,0,0.0,False
MA_RS16265,MA_3109,3866804,3866846,42,14.0,False
MA_RS16270,MA_3110,3867709,3867709,0,0.0,False
MA_RS16275,MA_3111,3868289,3868304,15,5.0,False
MA_RS16285,MA_3113,3868573,3868573,0,0.0,False
MA_RS16290,MA_3114,3869608,3869608,0,0.0,False
MA_RS16295,MA_3115,3869747,3869747,0,0.0,False
MA_RS16300,MA_3117,3871970,3871961,9,3.0,False
MA_RS16305,MA_3118,3872796,3872784,12,4.0,False
MA_RS16310,MA_3119,3874134,3874125,9,3.0,False
MA_RS16315,MA_3120,3874988,3874976,12,4.0,False
MA_RS16320,MA_3121,3877165,3877165,0,0.0,False
MA_RS16325,MA_3122,3878876,3878798,78,26.0,False
MA_RS16330,MA_3123,3881060,3881060,0,0.0,False
MA_RS16335,MA_3124,3882301,3882301,0,0.0,False
MA_RS16340,MA_3125,3882609,3882483,126,42.0,False
MA_RS16345,MA_3126,3884115,3884115,0,0.0,False
MA_RS16350,MA_3127,3884812,3884812,0,0.0,False
MA_RS16355,MA_3128,3887226,3887214,-12,-4.0,False
MA_RS16360,MA_3129,3887818,3887818,0,0.0,False
MA_RS16370,MA_3130,3888942,3888942,0,0.0,False
MA_RS16390,MA_3132,3890533,3890533,0,0.0,False
MA_RS16400,MA_3134,3894682,3894616,66,22.0,False
MA_RS16405,MA_3135,3895584,3895563,21,7.0,False
MA_RS16410,MA_3136,3896427,3896427,0,0.0,False
MA_RS16415,MA_3137,3896913,3896913,0,0.0,False
MA_RS16420,MA_3138,3897603,3897603,0,0.0,False
MA_RS16425,MA_3139,3898288,3898273,15,5.0,False
MA_RS16430,MA_3140,3898826,3898826,0,0.0,False
MA_RS16435,MA_3142,3900706,3900706,0,0.0,False
MA_RS16440,MA_3143,3901865,3901865,0,0.0,False
MA_RS16450,MA_3145,3905562,3905562,0,0.0,False
MA_RS16455,MA_3146,3907436,3907436,0,0.0,False
MA_RS16460,MA_3147,3908321,3908321,0,0.0,False
MA_RS16465,MA_3148,3909474,3909474,0,0.0,False
MA_RS16470,MA_3149,3910651,3910717,66,22.0,False
MA_RS16475,MA_3150,3911914,3911959,45,15.0,False
MA_RS16480,MA_3151,3912959,3912959,0,0.0,False
MA_RS16485,MA_3152,3913460,3913460,0,0.0,False
MA_RS16490,MA_3153,3913960,3913960,0,0.0,False
MA_RS16495,MA_3154,3915507,3915507,0,0.0,False
MA_RS16500,MA_3155,3916423,3916423,0,0.0,False
MA_RS16505,MA_3156,3918156,3918168,12,4.0,False
MA_RS16510,MA_3157,3918503,3918506,3,1.0,False
MA_RS16515,MA_3158,3919417,3919417,0,0.0,False
MA_RS16520,MA_3160,3920456,3920456,0,0.0,False
MA_RS16525,MA_3161,3921059,3921068,9,3.0,False
MA_RS16530,MA_3162,3921638,3921647,9,3.0,False
MA_RS16535,MA_3163,3922019,3922019,0,0.0,False
MA_RS16545,MA_3165,3923121,3923190,69,23.0,False
MA_RS16550,MA_3166,3923398,3923350,48,16.0,False
MA_RS16555,MA_3167,3924477,3924501,24,8.0,False
MA_RS16560,MA_3168,3924701,3924701,0,0.0,False
MA_RS16565,MA_3169,3927356,3927356,0,0.0,False
MA_RS16570,MA_3170,3927809,3927809,0,0.0,False
MA_RS16575,MA_3171,3929439,3929439,0,0.0,False
MA_RS16580,MA_3172,3930265,3930265,0,0.0,False
MA_RS16585,MA_3173,3931687,3931687,0,0.0,False
MA_RS16590,MA_3174,3934621,3934636,15,5.0,False
MA_RS16595,MA_3175,3935436,3935373,63,21.0,False
MA_RS16605,MA_3177,3938326,3938341,15,5.0,False
MA_RS16610,MA_3178,3939340,3939340,0,0.0,False
MA_RS16615,MA_3179,3941719,3941719,0,0.0,False
MA_RS16620,MA_3181,3942319,3942280,39,13.0,False
MA_RS16625,MA_3182,3945109,3945142,33,11.0,False
MA_RS16630,MA_3184,3945944,3945944,0,0.0,False
MA_RS16635,MA_3185,3947487,3947487,0,0.0,False
MA_RS16640,MA_3186,3947730,3947808,78,26.0,False
MA_RS16655,MA_3189,3949954,3949999,-45,-15.0,False
MA_RS16665,MA_3191,3950872,3950872,0,0.0,False
MA_RS16680,MA_3192,3953868,3953868,0,0.0,False
MA_RS16685,MA_3193,3955803,3955821,18,6.0,False
MA_RS16690,MA_3195,3956385,3956385,0,0.0,False
MA_RS16700,MA_3197,3956923,3956923,0,0.0,False
MA_RS16705,MA_3198,3958639,3958609,30,10.0,False
MA_RS16710,MA_3199,3960766,3960766,0,0.0,False
MA_RS16715,MA_3200,3961798,3961798,0,0.0,False
MA_RS16720,MA_3201,3963200,3963200,0,0.0,False
MA_RS16725,MA_3203,3965996,3965996,0,0.0,False
MA_RS16730,MA_3204,3968002,3968002,0,0.0,False
MA_RS16740,MA_3206,3970461,3970491,30,10.0,False
MA_RS16745,MA_3207,3971573,3971573,0,0.0,False
MA_RS16750,MA_3208,3972228,3972228,0,0.0,False
MA_RS16760,MA_3210,3975188,3975188,0,0.0,False
MA_RS16765,MA_3211,3976013,3976013,0,0.0,False
MA_RS16770,MA_3212,3976913,3976928,15,5.0,False
MA_RS16775,MA_3214,3978321,3978321,0,0.0,False
MA_RS16785,MA_3216,3980257,3980257,0,0.0,False
MA_RS16790,MA_3217,3981398,3981398,0,0.0,False
MA_RS16800,MA_3219,3984304,3984304,0,0.0,False
MA_RS16820,MA_3223,3986876,3986876,0,0.0,False
MA_RS16825,MA_3224,3987381,3987381,0,0.0,False
MA_RS16835,MA_3225,3987956,3987956,0,0.0,False
MA_RS16840,MA_3226,3988317,3988317,0,0.0,False
MA_RS16845,MA_3227,3988783,3988783,0,0.0,False
MA_RS16850,MA_3228,3989650,3989650,0,0.0,False
MA_RS16860,MA_3230,3992915,3992915,0,0.0,False
MA_RS16865,MA_3231,3993372,3993588,-216,-72.0,False
MA_RS16870,MA_3232,3994761,3994761,0,0.0,False
MA_RS16875,MA_3233,3996183,3996183,0,0.0,False
MA_RS16880,MA_3234,3996728,3996713,15,5.0,False
MA_RS16885,MA_3235,3997690,3997690,0,0.0,False
MA_RS16890,MA_3236,3998154,3998154,0,0.0,False
MA_RS16895,MA_3237,3999217,3999235,18,6.0,False
MA_RS16900,MA_3238,3999683,3999644,39,13.0,False
MA_RS16905,MA_3239,4000535,4000535,0,0.0,False
MA_RS16915,MA_3241,4001716,4001716,0,0.0,False
MA_RS16920,MA_3242,4003316,4003316,0,0.0,False
MA_RS16925,MA_3243,4004626,4004626,0,0.0,False
MA_RS16930,MA_3245,4005310,4005310,0,0.0,False
MA_RS16935,MA_3246,4006576,4006597,21,7.0,False
MA_RS16940,MA_3247,4008895,4008904,9,3.0,False
MA_RS16945,MA_3248,4010162,4010189,27,9.0,False
MA_RS16950,MA_3249,4010657,4010657,0,0.0,False
MA_RS16955,MA_3250,4011141,4011141,0,0.0,False
MA_RS16965,MA_3252,4015529,4015529,0,0.0,False
MA_RS16970,MA_3253,4015756,4015756,0,0.0,False
MA_RS16975,MA_3254,4017610,4017616,6,2.0,False
MA_RS16985,MA_3256,4018502,4018502,0,0.0,False
MA_RS16990,MA_3257,4019743,4019743,0,0.0,False
MA_RS17000,MA_3258,4020908,4020908,0,0.0,False
MA_RS17005,MA_3259,4021451,4021247,204,68.0,False
MA_RS17010,MA_3260,4023711,4023711,0,0.0,False
MA_RS17015,MA_3261,4024641,4024641,0,0.0,False
MA_RS17020,MA_3262,4026325,4026325,0,0.0,False
MA_RS17025,MA_3263,4026824,4026824,0,0.0,False
MA_RS17030,MA_3264,4027135,4026982,153,51.0,False
MA_RS17035,MA_3265,4028484,4028484,0,0.0,False
MA_RS17045,MA_3267,4032537,4032522,15,5.0,False
MA_RS17050,MA_3268,4033545,4033545,0,0.0,False
MA_RS17060,MA_3269,4034862,4034862,0,0.0,False
MA_RS17065,MA_3270,4035322,4035244,78,26.0,False
MA_RS17070,MA_3271,4036752,4036743,9,3.0,False
MA_RS17090,MA_3275,4041486,4041528,42,14.0,False
MA_RS17095,MA_3276,4042056,4042077,21,7.0,False
MA_RS17100,MA_3277,4042338,4042338,0,0.0,False
MA_RS17105,MA_3278,4043472,4043472,0,0.0,False
MA_RS17110,MA_3279,4046149,4046149,0,0.0,False
MA_RS17115,MA_3280,4047488,4047488,0,0.0,False
MA_RS17120,MA_3281,4047685,4047685,0,0.0,False
MA_RS17125,MA_3282,4048445,4048433,12,4.0,False
MA_RS17130,MA_3283,4050333,4050333,0,0.0,False
MA_RS17135,MA_3284,4051470,4051470,0,0.0,False
MA_RS17140,MA_3285,4052174,4052174,0,0.0,False
MA_RS17145,MA_3286,4054283,4054283,0,0.0,False
MA_RS17150,MA_3287,4056218,4056227,9,3.0,False
MA_RS17155,MA_3288,4057560,4057575,15,5.0,False
MA_RS17160,MA_3289,4059695,4059695,0,0.0,False
MA_RS17165,MA_3290,4060152,4060152,0,0.0,False
MA_RS17170,MA_3291,4061377,4061377,0,0.0,False
MA_RS17175,MA_3292,4061901,4061616,285,95.0,False
MA_RS17185,MA_3294,4065071,4065071,0,0.0,False
MA_RS17190,MA_3295,4067837,4067852,15,5.0,False
MA_RS17195,MA_3296,4068167,4068167,0,0.0,False
MA_RS17200,MA_3297,4068958,4068949,9,3.0,False
MA_RS17205,MA_3298,4070349,4070349,0,0.0,False
MA_RS17210,MA_3299,4073568,4073568,0,0.0,False
MA_RS17245,MA_3300,4075459,4075459,0,0.0,False
MA_RS17255,MA_3302,4076683,4076704,21,7.0,False
MA_RS17260,MA_3304,4078715,4078715,0,0.0,False
MA_RS17265,MA_3305,4079759,4079810,51,17.0,False
MA_RS17270,MA_3306,4080074,4080074,0,0.0,False
MA_RS17275,MA_3307,4080715,4080715,0,0.0,False
MA_RS17280,MA_3308,4082139,4082139,0,0.0,False
MA_RS17285,MA_3309,4082468,4082462,6,2.0,False
MA_RS17290,MA_3310,4083894,4083894,0,0.0,False
MA_RS17310,MA_3313,4085987,4085930,57,19.0,False
MA_RS17320,MA_3315,4089772,4089913,-141,-47.0,False
MA_RS17325,MA_3317,4090840,4090840,0,0.0,False
MA_RS17335,MA_3320,4092873,4092873,0,0.0,False
MA_RS17340,MA_3321,4093414,4093414,0,0.0,False
MA_RS17350,MA_3322,4094503,4094503,0,0.0,False
MA_RS17355,MA_3323,4097218,4097218,0,0.0,False
MA_RS17360,MA_3324,4098877,4098877,0,0.0,False
MA_RS17365,MA_3325,4102003,4102003,0,0.0,False
MA_RS17370,MA_3326,4103011,4103011,0,0.0,False
MA_RS17375,MA_3327,4104252,4104252,0,0.0,False
MA_RS17380,MA_3328,4105285,4105285,0,0.0,False
MA_RS17390,MA_3329,4108132,4108132,0,0.0,False
MA_RS17395,MA_3330,4110347,4110419,72,24.0,False
MA_RS17400,MA_3332,4112515,4112515,0,0.0,False
MA_RS17405,MA_3334,4115174,4115171,3,1.0,False
MA_RS17410,MA_3335,4117915,4117915,0,0.0,False
MA_RS17425,MA_3338,4121842,4121845,3,1.0,False
MA_RS17430,MA_3339,4123704,4123656,-48,-16.0,False
MA_RS17435,MA_3341,4124655,4124700,45,15.0,False
MA_RS17445,MA_3342,4126935,4126935,0,0.0,False
MA_RS17450,MA_3343,4128171,4128171,0,0.0,False
MA_RS17455,MA_3344,4128976,4128976,0,0.0,False
MA_RS17460,MA_3345,4130124,4130124,0,0.0,False
MA_RS17465,MA_3346,4132884,4132884,0,0.0,False
MA_RS17470,MA_3347,4134123,4134129,6,2.0,False
MA_RS17475,MA_3348,4135251,4135251,0,0.0,False
MA_RS17480,MA_3349,4136297,4136300,3,1.0,False
MA_RS17490,MA_3351,4138378,4138507,129,43.0,False
MA_RS17505,MA_3353,4140816,4140816,0,0.0,False
MA_RS17510,MA_3354,4142057,4142057,0,0.0,False
MA_RS17520,MA_3356,4144834,4144846,12,4.0,False
MA_RS17525,MA_3357,4145879,4145879,0,0.0,False
MA_RS17530,MA_3358,4147619,4147619,0,0.0,False
MA_RS17535,MA_3359,4148698,4148665,-33,-11.0,False
MA_RS17545,MA_3360,4151085,4151085,0,0.0,False
MA_RS17550,MA_3361,4152388,4152388,0,0.0,False
MA_RS17560,MA_3365,4153088,4153235,-147,-49.0,False
MA_RS17565,MA_3366,4155441,4155441,0,0.0,False
MA_RS17570,MA_3367,4156787,4156787,0,0.0,False
MA_RS17580,MA_3369,4162200,4162164,36,12.0,False
MA_RS17590,MA_3371,4168489,4168513,24,8.0,False
MA_RS17595,MA_3372,4169398,4169398,0,0.0,False
MA_RS17605,MA_3373,4169891,4169891,0,0.0,False
MA_RS17620,MA_3376,4172585,4172585,0,0.0,False
MA_RS17625,MA_3377,4173579,4173579,0,0.0,False
MA_RS17630,MA_3378,4175815,4175824,9,3.0,False
MA_RS17635,MA_3379,4177969,4177969,0,0.0,False
MA_RS17640,MA_3380,4178279,4178279,0,0.0,False
MA_RS17645,MA_3381,4180386,4180452,66,22.0,False
MA_RS17650,MA_3382,4180820,4180820,0,0.0,False
MA_RS17655,MA_3383,4183080,4183080,0,0.0,False
MA_RS17665,MA_3385,4183734,4183734,0,0.0,False
MA_RS17675,MA_3387,4186977,4186977,0,0.0,False
MA_RS17680,MA_3388,4187242,4187242,0,0.0,False
MA_RS17685,MA_3389,4189404,4189404,0,0.0,False
MA_RS17695,MA_3391,4192845,4192866,-21,-7.0,False
MA_RS17705,MA_3392,4194841,4194880,39,13.0,False
MA_RS17710,MA_3393,4195659,4195659,0,0.0,False
MA_RS17725,MA_3395,4199079,4199079,0,0.0,False
MA_RS17730,MA_3396,4199826,4199826,0,0.0,False
MA_RS17735,MA_3397,4200644,4200644,0,0.0,False
MA_RS17745,MA_3398,4203377,4203377,0,0.0,False
MA_RS17750,MA_3399,4204424,4204424,0,0.0,False
MA_RS17755,MA_3400,4204779,4204746,33,11.0,False
MA_RS17760,MA_3401,4205412,4205412,0,0.0,False
MA_RS17765,MA_3402,4206480,4206480,0,0.0,False
MA_RS17775,MA_3404,4208299,4208299,0,0.0,False
MA_RS17780,MA_3405,4210861,4210861,0,0.0,False
MA_RS17785,MA_3406,4212007,4212013,6,2.0,False
MA_RS17790,MA_3407,4212213,4212198,15,5.0,False
MA_RS17795,MA_3408,4213024,4213024,0,0.0,False
MA_RS17805,MA_3410,4216405,4216396,9,3.0,False
MA_RS17810,MA_3411,4218373,4218373,0,0.0,False
MA_RS17825,MA_3413,4219624,4219624,0,0.0,False
MA_RS17835,MA_3415,4221142,4220974,-168,-56.0,False
MA_RS17840,MA_3416,4222013,4221908,-105,-35.0,False
MA_RS17845,MA_3418,4225041,4225041,0,0.0,False
MA_RS17855,MA_3419,4226425,4226425,0,0.0,False
MA_RS17860,MA_3420,4226798,4226765,-33,-11.0,False
MA_RS17870,MA_3423,4228285,4228285,0,0.0,False
MA_RS17875,MA_3424,4228546,4228546,0,0.0,False
MA_RS17880,MA_3426,4230369,4230369,0,0.0,False
MA_RS17885,MA_3427,4230733,4230733,0,0.0,False
MA_RS17890,MA_3428,4231519,4231519,0,0.0,False
MA_RS17895,MA_3429,4231990,4231990,0,0.0,False
MA_RS17900,MA_3430,4232597,4232564,33,11.0,False
MA_RS17905,MA_3431,4235192,4235192,0,0.0,False
MA_RS17910,MA_3432,4236678,4236678,0,0.0,False
MA_RS17915,MA_3433,4238428,4238428,0,0.0,False
MA_RS17935,MA_3436,4242080,4242080,0,0.0,False
MA_RS17940,MA_3437,4242276,4242216,60,20.0,False
MA_RS17945,MA_3438,4243091,4243088,3,1.0,False
MA_RS17950,MA_3439,4243519,4243510,9,3.0,False
MA_RS17955,MA_3440,4245488,4245488,0,0.0,False
MA_RS17960,MA_3441,4246270,4246285,15,5.0,False
MA_RS17975,MA_3443,4248370,4248337,33,11.0,False
MA_RS17980,MA_3444,4249381,4249375,6,2.0,False
MA_RS17990,MA_3445,4250720,4250720,0,0.0,False
MA_RS17995,MA_3446,4252153,4252123,30,10.0,False
MA_RS18000,MA_3447,4254275,4254275,0,0.0,False
MA_RS18005,MA_3448,4254467,4254467,0,0.0,False
MA_RS18010,MA_3449,4255870,4255864,6,2.0,False
MA_RS18015,MA_3450,4256782,4256674,108,36.0,False
MA_RS18020,MA_3451,4257411,4257411,0,0.0,False
MA_RS18025,MA_3452,4258734,4258695,39,13.0,False
MA_RS18030,MA_3453,4259985,4259886,99,33.0,False
MA_RS18040,MA_3454,4262825,4262864,39,13.0,False
MA_RS18045,MA_3455,4264453,4264453,0,0.0,False
MA_RS18050,MA_3456,4265446,4265452,6,2.0,False
MA_RS18055,MA_3457,4266270,4266270,0,0.0,False
MA_RS18060,MA_3458,4267123,4267123,0,0.0,False
MA_RS18065,MA_4673,4268065,4268065,0,0.0,False
MA_RS18070,MA_3459,4269096,4269096,0,0.0,False
MA_RS18075,MA_3460,4270346,4270400,54,18.0,False
MA_RS18080,MA_3461,4270669,4270663,6,2.0,False
MA_RS18085,MA_3462,4272267,4272267,0,0.0,False
MA_RS18090,MA_3463,4273192,4273192,0,0.0,False
MA_RS18095,MA_3464,4274088,4274109,-21,-7.0,False
MA_RS18100,MA_3465,4275107,4275107,0,0.0,False
MA_RS18105,MA_3466,4276107,4276035,72,24.0,False
MA_RS18115,MA_3467,4277937,4277937,0,0.0,False
MA_RS18120,MA_3468,4279850,4279850,0,0.0,False
MA_RS18125,MA_3469,4280620,4280638,18,6.0,False
MA_RS18150,MA_3472,4296760,4296760,0,0.0,False
MA_RS18165,MA_3475,4302429,4302429,0,0.0,False
MA_RS18170,MA_3476,4302884,4302884,0,0.0,False
MA_RS18175,MA_3477,4304895,4304910,15,5.0,False
MA_RS18180,MA_3478,4305130,4305130,0,0.0,False
MA_RS18185,MA_3479,4305392,4305392,0,0.0,False
MA_RS18195,MA_3481,4308644,4308671,27,9.0,False
MA_RS18200,MA_3482,4308896,4308896,0,0.0,False
MA_RS18210,MA_3484,4310972,4310843,-129,-43.0,False
MA_RS18215,MA_3485,4311454,4311505,51,17.0,False
MA_RS18220,MA_3486,4312022,4312022,0,0.0,False
MA_RS18225,MA_4666,4312891,4312891,0,0.0,False
MA_RS18230,MA_4667,4313773,4313773,0,0.0,False
MA_RS18255,MA_3492,4324668,4324668,0,0.0,False
MA_RS18260,MA_3493,4326496,4326496,0,0.0,False
MA_RS18270,MA_3494,4328285,4328234,51,17.0,False
MA_RS18275,MA_3495,4329656,4329647,9,3.0,False
MA_RS18280,MA_3496,4332102,4332102,0,0.0,False
MA_RS18285,MA_3497,4334374,4334374,0,0.0,False
MA_RS18290,MA_3498,4336667,4336667,0,0.0,False
MA_RS18295,MA_3499,4337027,4336973,54,18.0,False
MA_RS18300,MA_3500,4337212,4337212,0,0.0,False
MA_RS18305,MA_3501,4337841,4337841,0,0.0,False
MA_RS18310,MA_3502,4340170,4340170,0,0.0,False
MA_RS18325,MA_3505,4342400,4342400,0,0.0,False
MA_RS18330,MA_3506,4343641,4343641,0,0.0,False
MA_RS18340,MA_3508,4345715,4345715,0,0.0,False
MA_RS18345,MA_3509,4346148,4346136,12,4.0,False
MA_RS18355,MA_3512,4348868,4348868,0,0.0,False
MA_RS18360,MA_3513,4349932,4349932,0,0.0,False
MA_RS18370,MA_3514,4351172,4351172,0,0.0,False
MA_RS18375,MA_3515,4351811,4351811,0,0.0,False
MA_RS18380,MA_3516,4353040,4353148,108,36.0,False
MA_RS18390,MA_3519,4355345,4355345,0,0.0,False
MA_RS18395,MA_3520,4356600,4356600,0,0.0,False
MA_RS18400,MA_3522,4357829,4357871,42,14.0,False
MA_RS18405,MA_3523,4358028,4357953,75,25.0,False
MA_RS18410,MA_3524,4359415,4359415,0,0.0,False
MA_RS18415,MA_3525,4359569,4359389,180,60.0,False
MA_RS18420,MA_3526,4361743,4361698,-45,-15.0,False
MA_RS18425,MA_3527,4362400,4362400,0,0.0,False
MA_RS18430,MA_3528,4364937,4364937,0,0.0,False
MA_RS18445,MA_3531,4367611,4367593,18,6.0,False
MA_RS18450,MA_3532,4368371,4368341,30,10.0,False
MA_RS18455,MA_3533,4369251,4369251,0,0.0,False
MA_RS18460,MA_3534,4369749,4369749,0,0.0,False
MA_RS18465,MA_3535,4370564,4370528,36,12.0,False
MA_RS18475,MA_3537,4373078,4373078,0,0.0,False
MA_RS18480,MA_3538,4374032,4374050,18,6.0,False
MA_RS18485,MA_3539,4374398,4374404,-6,-2.0,False
MA_RS18490,MA_3540,4375212,4375212,0,0.0,False
MA_RS18495,MA_3541,4375670,4375670,0,0.0,False
MA_RS18500,MA_3542,4380035,4380035,0,0.0,False
MA_RS18510,MA_3544,4383345,4383345,0,0.0,False
MA_RS18515,MA_3545,4384389,4384389,0,0.0,False
MA_RS18520,MA_3546,4384686,4384686,0,0.0,False
MA_RS18525,MA_3547,4385227,4385227,0,0.0,False
MA_RS18530,MA_3548,4385729,4385729,0,0.0,False
MA_RS18535,MA_3549,4387737,4387737,0,0.0,False
MA_RS18540,MA_3550,4388484,4388466,-18,-6.0,False
MA_RS18545,MA_3551,4390167,4390167,0,0.0,False
MA_RS18550,MA_3552,4390961,4390994,33,11.0,False
MA_RS18555,MA_3553,4391413,4391413,0,0.0,False
MA_RS18560,MA_3554,4392117,4392117,0,0.0,False
MA_RS18565,MA_3555,4393495,4393495,0,0.0,False
MA_RS18570,MA_3556,4396350,4396368,18,6.0,False
MA_RS18585,MA_3559,4398038,4398038,0,0.0,False
MA_RS18590,MA_3560,4399565,4399565,0,0.0,False
MA_RS18595,MA_3561,4403916,4403916,0,0.0,False
MA_RS18600,MA_3562,4405333,4405333,0,0.0,False
MA_RS18605,MA_3563,4407011,4407011,0,0.0,False
MA_RS18610,MA_3564,4408540,4408540,0,0.0,False
MA_RS18615,MA_3565,4409022,4409025,3,1.0,False
MA_RS18620,MA_3566,4410110,4410107,-3,-1.0,False
MA_RS18630,MA_3568,4411026,4411026,0,0.0,False
MA_RS18635,MA_3570,4412358,4412358,0,0.0,False
MA_RS18640,MA_3572,4413147,4413147,0,0.0,False
MA_RS18650,MA_3575,4416240,4416240,0,0.0,False
MA_RS18655,MA_3576,4416867,4416867,0,0.0,False
MA_RS18660,MA_3577,4419338,4419338,0,0.0,False
MA_RS18675,MA_3580,4421816,4421816,0,0.0,False
MA_RS18680,MA_3581,4421829,4421829,0,0.0,False
MA_RS18685,MA_3582,4422810,4422816,6,2.0,False
MA_RS18690,MA_3583,4424021,4424021,0,0.0,False
MA_RS18695,MA_3584,4425263,4425263,0,0.0,False
MA_RS18705,MA_3586,4426998,4426998,0,0.0,False
MA_RS18725,MA_3589,4430115,4430115,0,0.0,False
MA_RS18730,MA_4663,4432420,4432420,0,0.0,False
MA_RS18735,MA_3591,4433291,4433291,0,0.0,False
MA_RS18740,MA_3592,4434788,4434788,0,0.0,False
MA_RS18745,MA_3593,4435107,4435107,0,0.0,False
MA_RS18750,MA_3594,4436002,4436008,-6,-2.0,False
MA_RS18755,MA_3595,4436432,4436432,0,0.0,False
MA_RS18760,MA_3596,4436838,4436814,24,8.0,False
MA_RS18770,MA_3598,4439476,4439476,0,0.0,False
MA_RS18775,MA_3599,4441152,4441152,0,0.0,False
MA_RS18780,MA_3600,4442033,4442033,0,0.0,False
MA_RS18785,MA_3601,4442659,4442659,0,0.0,False
MA_RS18790,MA_3602,4443776,4443782,6,2.0,False
MA_RS18795,MA_3603,4444216,4444237,21,7.0,False
MA_RS18800,MA_3604,4445754,4445754,0,0.0,False
MA_RS18805,MA_3606,4447948,4447948,0,0.0,False
MA_RS18810,MA_3607,4449054,4449054,0,0.0,False
MA_RS18815,MA_3608,4449310,4449310,0,0.0,False
MA_RS18820,MA_3609,4450117,4450063,54,18.0,False
MA_RS18825,MA_3610,4452427,4452427,0,0.0,False
MA_RS18830,MA_3611,4453085,4453085,0,0.0,False
MA_RS18835,MA_3612,4454041,4454041,0,0.0,False
MA_RS18840,MA_3613,4457617,4457617,0,0.0,False
MA_RS18845,MA_3614,4459184,4459184,0,0.0,False
MA_RS18850,MA_3615,4461403,4461412,9,3.0,False
MA_RS18860,MA_3617,4462668,4462668,0,0.0,False
MA_RS18865,MA_3618,4463411,4463375,-36,-12.0,False
MA_RS18870,MA_3619,4463983,4463983,0,0.0,False
MA_RS18880,MA_3621,4465896,4465896,0,0.0,False
MA_RS18885,MA_3622,4467848,4467632,-216,-72.0,False
MA_RS18890,MA_3623,4468246,4468246,0,0.0,False
MA_RS18895,MA_3624,4469491,4469491,0,0.0,False
MA_RS18905,MA_3626,4471304,4471304,0,0.0,False
MA_RS18910,MA_3627,4472247,4472247,0,0.0,False
MA_RS18915,MA_3628,4473535,4473535,0,0.0,False
MA_RS18920,MA_3630,4475290,4475290,0,0.0,False
MA_RS18925,MA_3631,4475709,4475709,0,0.0,False
MA_RS18930,MA_3632,4476320,4476308,12,4.0,False
MA_RS18940,MA_3633,4480285,4480351,66,22.0,False
MA_RS18945,MA_3634,4480952,4480967,15,5.0,False
MA_RS18950,MA_3635,4482048,4482084,36,12.0,False
MA_RS18955,MA_3636,4482517,4482562,45,15.0,False
MA_RS18960,MA_3637,4483250,4483250,0,0.0,False
MA_RS18965,MA_3638,4484944,4484944,0,0.0,False
MA_RS18970,MA_3639,4485322,4485265,57,19.0,False
MA_RS18975,MA_3640,4487738,4487738,0,0.0,False
MA_RS18980,MA_3641,4488896,4488983,-87,-29.0,False
MA_RS18985,MA_3642,4489963,4489963,0,0.0,False
